country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",29-08-2025 13:00:00,26.2271665,84.3570427,PM2.5,24,29,27
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",29-08-2025 13:00:00,26.2271665,84.3570427,PM10,20,26,24
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",29-08-2025 13:00:00,26.2271665,84.3570427,SO2,2,9,5
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",29-08-2025 13:00:00,26.2271665,84.3570427,CO,44,47,46
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",29-08-2025 13:00:00,26.11442,85.39813,SO2,2,5,3
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",29-08-2025 13:00:00,26.1403345,85.3650192,NO2,9,14,11
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",29-08-2025 13:00:00,26.1403345,85.3650192,NH3,2,4,2
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",29-08-2025 13:00:00,26.1403345,85.3650192,CO,42,88,60
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",29-08-2025 13:00:00,26.1209,85.3647,PM2.5,32,72,47
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",29-08-2025 13:00:00,25.586562,85.043586,PM2.5,10,22,16
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",29-08-2025 13:00:00,25.592539,85.227158,OZONE,9,12,10
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",29-08-2025 13:00:00,25.610369,85.132568,CO,68,89,84
India,Bihar,Patna,"Muradpur, Patna - BSPCB",29-08-2025 13:00:00,25.619651,85.147382,SO2,2,12,6
India,Bihar,Patna,"Muradpur, Patna - BSPCB",29-08-2025 13:00:00,25.619651,85.147382,CO,30,67,49
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",29-08-2025 13:00:00,25.599486,85.113666,PM2.5,16,63,50
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",29-08-2025 13:00:00,25.599486,85.113666,NO2,22,27,24
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",29-08-2025 13:00:00,25.599486,85.113666,CO,13,32,18
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",29-08-2025 13:00:00,25.03280,85.41948,PM10,32,57,44
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",29-08-2025 13:00:00,26.0881305,87.93840336,NH3,3,3,3
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",29-08-2025 13:00:00,26.0881305,87.93840336,SO2,4,10,8
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",29-08-2025 13:00:00,26.0881305,87.93840336,CO,21,56,32
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",29-08-2025 13:00:00,27.308328,84.531742,NH3,1,1,1
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",29-08-2025 13:00:00,27.308328,84.531742,CO,4,36,23
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",29-08-2025 13:00:00,26.11442,85.39813,PM2.5,19,36,27
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",29-08-2025 13:00:00,21.224231,81.408350,SO2,7,11,8
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",29-08-2025 13:00:00,22.08815,82.13737,PM2.5,13,39,24
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",29-08-2025 13:00:00,22.118125,83.140608,NO2,27,68,45
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",29-08-2025 13:00:00,22.118125,83.140608,CO,10,32,29
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",29-08-2025 13:00:00,22.126650,83.483212,SO2,1,6,4
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",29-08-2025 13:00:00,22.126650,83.483212,OZONE,3,7,5
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",29-08-2025 13:00:00,22.1910172,83.5197009,NO2,7,25,15
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",29-08-2025 13:00:00,22.1910172,83.5197009,NH3,NA,NA,NA
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",29-08-2025 13:00:00,21.237755,81.705301,PM2.5,3,22,10
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",29-08-2025 13:00:00,21.237755,81.705301,PM10,6,30,13
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",29-08-2025 13:00:00,21.237755,81.705301,OZONE,8,13,10
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",29-08-2025 13:00:00,21.371751,81.664929,PM2.5,4,44,15
India,Delhi,Delhi,"Alipur, Delhi - DPCC",29-08-2025 13:00:00,28.815329,77.153010,PM10,31,115,87
India,Delhi,Delhi,"Alipur, Delhi - DPCC",29-08-2025 13:00:00,28.815329,77.153010,NH3,11,13,11
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",29-08-2025 13:00:00,28.647622,77.3158090,NO2,14,66,29
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",29-08-2025 13:00:00,30.751462,76.762879,OZONE,25,314,25
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",29-08-2025 13:00:00,30.719859,76.738637,PM2.5,3,65,28
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",29-08-2025 13:00:00,21.194815,81.314770,NH3,3,4,3
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",29-08-2025 13:00:00,21.224231,81.408350,PM2.5,4,30,16
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",29-08-2025 13:00:00,28.647622,77.3158090,OZONE,6,33,12
India,Delhi,Delhi,"Bawana, Delhi - DPCC",29-08-2025 13:00:00,28.776200,77.051074,PM2.5,40,143,93
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",29-08-2025 13:00:00,28.7256504,77.2011573,CO,4,34,11
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",29-08-2025 13:00:00,28.5504249,77.2159377,NH3,8,11,10
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",29-08-2025 13:00:00,28.710508,77.249485,NH3,7,10,8
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",29-08-2025 13:00:00,28.531346,77.190156,PM2.5,20,65,46
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",29-08-2025 13:00:00,28.531346,77.190156,NO2,11,42,24
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",29-08-2025 13:00:00,28.531346,77.190156,NH3,5,8,7
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",29-08-2025 13:00:00,28.531346,77.190156,CO,26,80,43
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",29-08-2025 13:00:00,28.531346,77.190156,OZONE,6,25,11
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",29-08-2025 13:00:00,28.672342,77.315260,PM10,47,112,94
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",29-08-2025 13:00:00,28.672342,77.315260,CO,22,50,31
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",29-08-2025 13:00:00,28.699793,77.165453,PM2.5,58,257,135
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",29-08-2025 13:00:00,28.5710274,77.0719006,OZONE,24,77,25
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",29-08-2025 13:00:00,28.5627763,77.1180053,NO2,39,78,59
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",29-08-2025 13:00:00,28.6811736,77.3025234,PM2.5,32,96,45
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",29-08-2025 13:00:00,28.6811736,77.3025234,NH3,3,12,6
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",29-08-2025 13:00:00,28.6811736,77.3025234,CO,12,100,74
India,Delhi,Delhi,"ITO, Delhi - CPCB",29-08-2025 13:00:00,28.628624,77.241060,CO,36,80,53
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",29-08-2025 13:00:00,28.732820,77.170633,PM10,47,411,165
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",29-08-2025 13:00:00,28.580280,77.233829,SO2,3,13,8
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",29-08-2025 13:00:00,28.588333,77.221667,NO2,76,125,94
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",29-08-2025 13:00:00,28.588333,77.221667,SO2,6,14,10
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",29-08-2025 13:00:00,28.611281,77.237738,OZONE,1,53,8
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",29-08-2025 13:00:00,28.636429,77.201067,NH3,3,4,3
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",29-08-2025 13:00:00,28.636429,77.201067,SO2,8,23,14
India,Delhi,Delhi,"Mundka, Delhi - DPCC",29-08-2025 13:00:00,28.684678,77.076574,NO2,14,66,42
India,Delhi,Delhi,"Mundka, Delhi - DPCC",29-08-2025 13:00:00,28.684678,77.076574,SO2,8,11,8
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",29-08-2025 13:00:00,23.107969,72.574648,CO,20,47,31
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",29-08-2025 13:00:00,22.977134,72.553024,NO2,42,65,56
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",29-08-2025 13:00:00,22.977134,72.553024,OZONE,16,21,17
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",29-08-2025 13:00:00,23.002657,72.591912,PM10,27,122,79
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",29-08-2025 13:00:00,23.002657,72.591912,OZONE,19,47,30
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",29-08-2025 13:00:00,23.020509,72.579261,OZONE,2,11,6
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",29-08-2025 13:00:00,28.5512005,77.2735737,CO,16,50,27
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",29-08-2025 13:00:00,28.656756,77.227234,PM2.5,37,78,56
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",29-08-2025 13:00:00,28.656756,77.227234,OZONE,4,51,9
India,Delhi,Delhi,"DTU, Delhi - CPCB",29-08-2025 13:00:00,28.7500499,77.1112615,PM10,42,115,88
India,Delhi,Delhi,"DTU, Delhi - CPCB",29-08-2025 13:00:00,28.7500499,77.1112615,NO2,49,71,70
India,Delhi,Delhi,"DTU, Delhi - CPCB",29-08-2025 13:00:00,28.7500499,77.1112615,NH3,9,10,9
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",29-08-2025 13:00:00,28.60909,77.0325413,NO2,6,47,28
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",29-08-2025 13:00:00,28.60909,77.0325413,SO2,2,21,10
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",29-08-2025 13:00:00,28.567890,77.250515,NH3,3,7,4
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",29-08-2025 13:00:00,28.567890,77.250515,SO2,3,17,12
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",29-08-2025 13:00:00,28.567890,77.250515,OZONE,27,88,39
India,Delhi,Delhi,"Pusa, Delhi - DPCC",29-08-2025 13:00:00,28.639652,77.146275,SO2,11,21,16
India,Delhi,Delhi,"Pusa, Delhi - IMD",29-08-2025 13:00:00,28.636110,77.173332,PM2.5,16,160,65
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",29-08-2025 13:00:00,28.563262,77.186937,PM2.5,52,305,167
India,Delhi,Delhi,"Rohini, Delhi - DPCC",29-08-2025 13:00:00,28.732528,77.119920,CO,8,34,13
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",29-08-2025 13:00:00,28.6573814,77.1585447,OZONE,3,95,10
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",29-08-2025 13:00:00,28.530785,77.271255,NH3,6,8,7
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",29-08-2025 13:00:00,28.699793,77.165453,CO,8,46,22
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",29-08-2025 13:00:00,28.699793,77.165453,OZONE,1,21,10
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",29-08-2025 13:00:00,12.920984,77.584908,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",29-08-2025 13:00:00,12.920984,77.584908,NH3,1,1,1
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",29-08-2025 13:00:00,12.920984,77.584908,OZONE,20,60,30
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",29-08-2025 13:00:00,12.7816279,77.6299145,CO,32,33,32
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",29-08-2025 13:00:00,12.7816279,77.6299145,OZONE,20,22,21
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",29-08-2025 13:00:00,13.0270199,77.494094,OZONE,24,26,25
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",29-08-2025 13:00:00,12.921418,77.502466,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",29-08-2025 13:00:00,12.921418,77.502466,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",29-08-2025 13:00:00,12.921418,77.502466,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",29-08-2025 13:00:00,12.921418,77.502466,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",29-08-2025 13:00:00,12.990328,77.5431385,NO2,NA,NA,NA
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",29-08-2025 13:00:00,15.347630,76.181767,CO,54,61,55
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",29-08-2025 13:00:00,12.415911,75.735050,NH3,NA,NA,NA
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",29-08-2025 13:00:00,12.415911,75.735050,OZONE,4,6,5
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",29-08-2025 13:00:00,12.889250,74.853000,NO2,13,18,16
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",29-08-2025 13:00:00,12.889250,74.853000,OZONE,5,37,22
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",29-08-2025 13:00:00,12.21041,76.37376,NH3,2,7,5
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",29-08-2025 13:00:00,12.21041,76.37376,SO2,3,30,9
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",29-08-2025 13:00:00,12.733409,77.298051,PM2.5,9,20,14
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",29-08-2025 13:00:00,13.0246342,77.5080115,SO2,6,9,7
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",29-08-2025 13:00:00,12.917348,77.622813,NO2,4,15,10
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",29-08-2025 13:00:00,13.428828,77.731418,PM2.5,2,20,12
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",29-08-2025 13:00:00,13.428828,77.731418,NO2,11,22,15
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",29-08-2025 13:00:00,13.428828,77.731418,NH3,1,2,2
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",29-08-2025 13:00:00,13.328028,75.797056,SO2,1,4,2
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",29-08-2025 13:00:00,13.328028,75.797056,OZONE,10,41,32
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",29-08-2025 13:00:00,23.043070,72.562968,CO,30,68,42
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",29-08-2025 13:00:00,21.613267,73.010555,NH3,7,8,7
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",29-08-2025 13:00:00,21.613267,73.010555,OZONE,45,51,47
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",29-08-2025 13:00:00,23.163798,72.677768,PM2.5,6,55,23
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",29-08-2025 13:00:00,23.163798,72.677768,OZONE,4,16,10
India,Gujarat,Surat,"Science Center, Surat - SMC",29-08-2025 13:00:00,21.170046,72.795405,PM2.5,12,48,25
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",29-08-2025 13:00:00,23.80569,86.44268,CO,4,76,35
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",29-08-2025 13:00:00,16.172806,75.659694,NO2,9,10,9
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",29-08-2025 13:00:00,16.172806,75.659694,NH3,1,2,1
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",29-08-2025 13:00:00,16.172806,75.659694,SO2,7,7,7
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",29-08-2025 13:00:00,15.888653,74.541751,NO2,1,83,17
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",29-08-2025 13:00:00,15.888653,74.541751,NH3,1,13,5
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",29-08-2025 13:00:00,15.888653,74.541751,CO,12,19,18
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",29-08-2025 13:00:00,12.9135218,77.5950804,PM10,67,69,68
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",29-08-2025 13:00:00,12.9135218,77.5950804,NO2,23,24,23
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",29-08-2025 13:00:00,12.951913,77.539784,PM10,3,48,21
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",29-08-2025 13:00:00,12.951913,77.539784,NH3,1,1,1
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",29-08-2025 13:00:00,12.938539,77.590100,NO2,5,29,12
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",29-08-2025 13:00:00,12.938539,77.590100,NH3,1,2,1
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",29-08-2025 13:00:00,12.938539,77.590100,OZONE,2,27,16
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",29-08-2025 13:00:00,23.016834,72.625775,SO2,12,24,16
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",29-08-2025 13:00:00,23.041137,72.456691,PM10,11,131,55
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",29-08-2025 13:00:00,23.041137,72.456691,NO2,23,31,26
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",29-08-2025 13:00:00,23.076793,72.627874,PM2.5,7,31,17
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",29-08-2025 13:00:00,23.043070,72.562968,PM2.5,14,48,27
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",29-08-2025 13:00:00,15.459706,75.008381,CO,18,44,22
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",29-08-2025 13:00:00,17.321993,76.822628,NH3,1,1,1
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",29-08-2025 13:00:00,17.336318,76.847397,NO2,10,16,13
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",29-08-2025 13:00:00,14.816666,74.141003,PM2.5,3,163,20
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",29-08-2025 13:00:00,20.362421,72.918013,PM10,42,130,78
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",29-08-2025 13:00:00,20.362421,72.918013,NH3,10,10,10
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",29-08-2025 13:00:00,22.969611,72.643500,PM10,52,114,83
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",29-08-2025 13:00:00,28.3153,76.9143,PM10,16,188,74
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",29-08-2025 13:00:00,28.3153,76.9143,NO2,7,23,14
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",29-08-2025 13:00:00,8.5149093,76.9435879,CO,5,34,10
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",29-08-2025 13:00:00,10.532400,76.215900,OZONE,28,29,28
